player_id,general_rating,general_rd,general_n,hard_rating,hard_rd,hard_n,clay_rating,clay_rd,clay_n,grass_rating,grass_rd,grass_n,full_name
200414,2170.5,74.9,572,2133.8,124.1,224,2220.4,160.6,157,2117.5,191.3,57,Steffi Graf
200652,2074.4,81.9,653,2110.1,115.8,360,2059.9,161.4,154,1923.2,286.3,42,Monica Seles
200003,1988.9,93.8,546,2016.3,125.4,309,1985.2,171.5,142,1979.5,245.7,64,Justine Henin
200128,1931.9,94.1,890,1972.7,104.0,579,1910.2,299.6,137,1986.2,411.8,70,Lindsay Davenport
200001,1930.8,77.2,645,1954.3,92.1,379,1981.5,242.9,136,1732.0,235.8,34,Martina Hingis
200572,1926.2,80.7,422,1938.0,94.1,202,1915.0,225.4,119,1961.5,318.7,36,Gabriela Sabatini
214544,1891.1,67.2,539,1965.1,85.4,362,1754.6,128.6,123,1755.3,234.8,54,Aryna Sabalenka
200539,1890.8,76.2,562,1831.6,111.8,207,1825.3,154.2,129,2038.3,256.5,75,Jana Novotna
200077,1884.9,71.8,578,1886.9,93.7,299,1871.2,136.3,167,1902.6,218.6,61,Jennifer Capriati
200401,1856.7,71.6,227,1915.7,109.6,90,1715.8,187.8,57,1425.0,276.8,6,Manuela Maleeva Fragniere
200017,1851.8,69.2,830,1849.5,102.7,382,1906.7,118.6,321,1832.1,454.1,67,Arantxa Sanchez Vicario
200597,1847.4,107.6,446,1849.2,128.8,223,1884.0,187.7,111,1754.2,354.4,52,Mary Joe Fernandez
214981,1813.5,62.2,416,1856.1,80.8,276,1754.6,130.0,93,1692.6,272.1,47,Elena Rybakina
216347,1802.9,65.4,425,1782.8,88.3,264,1840.9,123.3,128,1834.5,249.1,33,Iga Swiatek
200096,1801.4,82.3,679,1802.0,94.9,306,1832.9,265.5,227,1731.4,305.1,39,Mary Pierce
221103,1800.6,62.8,381,1806.7,85.2,245,1812.4,119.0,103,1516.2,298.9,33,Coco Gauff
200081,1790.2,65.0,596,1797.1,95.7,269,1713.7,144.1,141,1713.0,219.5,44,Anke Huber
203094,1787.0,129.7,30,1799.1,132.2,30,1500.0,350.0,0,1500.0,350.0,0,Petra Russegger
259799,1780.9,59.3,174,1695.6,90.5,90,1908.0,103.3,70,1537.1,286.2,14,Mirra Andreeva
202494,1774.0,62.6,663,1756.1,89.2,443,1833.0,112.6,164,1591.6,266.3,53,Elina Svitolina
200065,1773.1,67.9,639,1856.4,96.6,339,1746.7,158.4,161,1708.4,177.4,63,Amelie Mauresmo
201364,1772.2,80.4,210,1798.4,86.5,149,1778.0,260.7,27,1566.3,293.0,19,Tatiana Golovin
260765,1756.1,221.4,5,1500.0,350.0,0,1785.9,223.0,5,1500.0,350.0,0,Alisa Oktiabreva
200108,1744.3,62.6,718,1828.8,73.2,423,1726.7,170.1,155,1690.1,373.3,61,Elena Dementieva
200097,1741.9,61.9,691,1751.9,90.9,270,1469.2,204.6,123,1897.3,187.4,129,Nathalie Tauziat
239475,1739.7,67.2,65,1787.7,85.2,50,1639.6,140.3,13,1507.1,339.6,2,Victoria Mboko
202014,1734.8,196.4,5,1746.6,198.7,5,1500.0,350.0,0,1500.0,350.0,0,Maria Eugenia Vento
201336,1734.1,72.1,462,1703.0,89.5,260,1786.1,161.9,137,1600.4,319.2,40,Dinara Safina
201474,1733.2,73.8,749,1741.0,96.5,532,1607.7,278.7,120,1755.0,179.5,93,Agnieszka Radwanska
200482,1731.1,78.9,367,1740.6,134.0,147,1700.3,131.1,132,1747.3,208.7,29,Judith Wiesner
202458,1731.0,71.0,267,1742.1,82.4,173,1663.7,155.7,52,1765.9,196.1,42,Ashleigh Barty
201421,1729.7,71.8,631,1740.9,104.0,428,1694.7,156.1,132,1638.0,236.6,64,Ana Ivanovic
214096,1728.0,65.7,253,1777.1,81.8,181,1630.6,153.9,51,1457.5,288.6,21,Karolina Muchova
200116,1727.5,121.3,492,1748.7,169.9,196,1739.7,168.7,128,1770.0,222.5,81,Natalia Zvereva
260664,1722.6,181.2,9,1500.0,350.0,0,1749.2,179.7,9,1500.0,350.0,0,Elizara Yaneva
202468,1721.3,62.6,418,1753.9,80.6,298,1668.2,125.0,84,1562.2,267.6,36,Jessica Pegula
200772,1719.8,89.2,376,1658.5,115.6,204,1658.2,171.4,87,1795.9,197.9,51,Anastasia Myskina
216146,1705.4,64.9,258,1647.5,92.9,169,1831.1,107.8,66,1364.6,276.8,23,Marta Kostyuk
211768,1705.3,69.5,355,1725.1,96.3,259,1677.6,117.5,64,1497.2,245.4,32,Naomi Osaka
202505,1701.4,65.7,495,1719.2,87.5,328,1635.4,122.3,92,1714.9,268.7,75,Belinda Bencic
200112,1698.1,66.7,491,1702.3,92.6,253,1734.7,208.4,144,1672.6,214.2,40,Julie Halard Decugis
216153,1697.5,70.3,268,1725.9,78.4,168,1490.0,181.1,67,1746.7,218.2,33,Amanda Anisimova
200049,1696.6,70.2,889,1701.2,91.9,398,1733.8,173.2,336,1597.0,222.5,67,Conchita Martinez
200113,1689.2,80.3,303,1717.4,102.8,146,1653.0,185.8,70,1543.4,357.6,23,Anna Kournikova
221265,1687.9,218.5,5,1500.0,350.0,0,1769.5,218.3,5,1500.0,350.0,0,Ikumi Yamazaki
200601,1687.7,112.8,225,1729.4,214.9,102,1693.4,203.4,84,1258.1,451.8,7,Leila Meskhi
200033,1682.6,97.2,988,1725.5,132.2,627,1662.7,219.9,212,1460.8,321.8,123,Serena Williams
201419,1682.2,68.1,494,1724.9,94.9,325,1688.6,152.5,109,1711.9,191.7,54,Na Li
200086,1681.7,70.9,651,1653.9,104.9,246,1648.8,176.6,175,1638.1,204.3,66,Magdalena Maleeva
200455,1681.6,93.9,268,1698.2,160.5,117,1520.7,193.1,72,1588.2,343.1,17,Katerina Maleeva
200069,1681.4,84.4,714,1706.7,107.9,428,1625.8,197.5,168,1633.9,276.9,79,Nadia Petrova
201619,1680.5,68.9,567,1680.2,93.4,352,1687.8,127.7,144,1611.9,251.4,71,Madison Keys
214954,1675.1,80.5,274,1679.4,100.9,169,1610.3,187.2,73,1677.8,191.9,32,Marketa Vondrousova
221012,1668.6,79.1,210,1698.9,111.8,130,1679.0,138.4,65,1409.7,270.1,15,Qinwen Zheng
200644,1666.6,73.3,309,1671.2,101.6,193,1574.3,172.8,62,1627.1,218.1,36,Naoko Sawamatsu
201345,1663.9,92.7,763,1646.3,113.0,459,1809.2,276.5,178,1280.7,342.9,102,Maria Sharapova
200037,1659.0,74.3,476,1690.9,103.7,224,1581.6,166.9,95,1624.0,211.2,39,Sabine Appelmans
201355,1657.7,63.9,688,1684.5,81.0,373,1601.8,177.2,253,1297.2,237.3,55,Flavia Pennetta
201514,1655.8,60.8,713,1644.3,85.5,432,1691.2,105.7,212,1078.3,353.2,67,Sorana Cirstea
200723,1654.7,89.5,452,1602.8,124.1,166,1689.4,165.7,161,1571.9,330.2,21,Iva Majoli
200064,1653.4,76.7,771,1665.1,96.0,415,1610.4,182.6,230,1465.5,266.9,44,Amanda Coetzer
200039,1651.0,99.6,571,1671.3,114.3,333,1630.8,314.1,113,1642.4,402.0,59,Chanda Rubin
203901,1647.7,121.6,20,1500.0,350.0,0,1851.2,138.2,18,1284.0,280.0,2,Mira Radu
201294,1646.5,66.0,658,1692.3,104.2,442,1430.6,146.0,116,1823.4,166.4,80,Marion Bartoli
203084,1642.7,125.2,26,1663.4,130.5,26,1500.0,350.0,0,1500.0,350.0,0,Daniela Olivera
201837,1641.4,257.7,2,1500.0,350.0,0,1528.3,286.0,2,1500.0,350.0,0,Sandra Waechtershauser
216081,1637.8,104.2,21,1372.3,179.6,7,1732.3,140.8,12,1468.0,397.3,2,Maja Chwalinska
215713,1637.3,63.1,290,1531.8,97.3,185,1758.9,108.9,83,1432.1,361.2,22,Anastasia Potapova
201425,1635.1,74.1,621,1618.1,109.0,375,1610.5,182.2,166,1549.2,172.9,64,Lucie Safarova
201495,1634.9,74.0,629,1652.3,103.7,437,1535.0,155.1,123,1602.3,251.0,63,Dominika Cibulkova
201594,1634.3,124.9,641,1590.4,139.7,385,1686.0,258.5,189,1769.7,266.8,64,Simona Halep
223670,1633.4,61.7,173,1564.7,89.0,101,1674.1,109.0,52,1567.1,284.7,20,Diana Shnaider
201400,1632.8,161.5,239,1641.9,170.5,158,1556.4,361.5,43,1652.4,414.2,28,Nicole Vaidisova
260565,1630.4,239.3,4,1500.0,350.0,0,1630.4,239.3,4,1500.0,350.0,0,Lidia Encheva
200604,1630.3,72.0,263,1559.5,130.7,105,1659.4,121.3,100,1401.9,302.2,7,Barbara Paulus
260598,1629.6,212.0,5,1500.0,350.0,0,1643.1,220.0,5,1500.0,350.0,0,Tessa Johanna Brockmann
266671,1628.3,145.3,14,1293.9,268.9,2,1732.1,174.1,12,1500.0,350.0,0,Laura Samson
260300,1626.7,65.5,61,1611.9,93.6,43,1585.3,121.7,17,1265.9,355.8,1,Iva Jovic
200653,1626.7,108.0,286,1576.6,149.8,165,1454.6,306.1,26,1813.6,204.1,63,Yayuk Basuki
200699,1626.6,110.5,156,1507.1,154.8,67,1409.7,213.9,18,1774.5,199.8,40,Meredith Mcgrath
222328,1625.4,64.9,177,1633.1,86.9,121,1522.5,136.7,35,1634.3,261.4,21,Linda Noskova
201662,1623.7,77.9,661,1565.2,122.2,442,1624.8,127.8,139,1537.8,300.7,80,Karolina Pliskova
210722,1619.5,66.5,506,1611.7,89.3,327,1561.5,134.4,117,1642.9,261.4,62,Elise Mertens
200080,1618.9,65.8,364,1627.4,93.1,173,1494.9,153.6,71,1680.8,202.1,43,Dominique Monami
202469,1617.8,78.0,486,1647.3,95.7,335,1552.0,213.9,100,1438.5,240.1,51,Garbine Muguruza
201403,1614.8,94.9,317,1659.6,117.5,207,1428.6,201.3,59,1632.2,302.5,37,Anna Chakvetadze
201505,1613.0,76.2,476,1606.6,91.3,314,1475.2,223.7,90,1667.1,232.0,70,Kate Makarova
201602,1611.4,203.4,5,1604.2,215.5,5,1500.0,350.0,0,1500.0,350.0,0,Beatrice Capra
247669,1610.3,188.6,5,1500.0,350.0,0,1536.0,205.7,5,1500.0,350.0,0,Veronika Podrez
201496,1606.9,76.3,890,1632.3,109.6,631,1514.3,221.1,169,1738.8,206.3,90,Caroline Wozniacki
202788,1604.7,138.7,22,1636.7,141.6,22,1500.0,350.0,0,1500.0,350.0,0,Kildine Chevalier
201373,1599.4,79.2,513,1630.8,126.9,351,1558.7,160.9,102,1466.0,208.4,51,Maria Kirilenko
200664,1597.4,87.5,57,1554.1,111.5,30,1358.3,378.1,5,1249.5,387.9,3,Stephanie Rehe
201083,1597.3,111.0,136,1642.2,138.6,86,1453.6,209.8,18,1507.0,264.2,17,Daja Bedanova
200378,1596.9,97.9,43,1549.1,124.1,22,1500.0,350.0,0,1559.0,217.4,10,Anne Smith
201635,1593.4,176.5,6,1500.0,350.0,0,1622.7,186.1,6,1500.0,350.0,0,Betina Jozami
202219,1593.0,160.2,22,1616.0,169.4,22,1500.0,350.0,0,1500.0,350.0,0,Keiko Nagatomi
200051,1592.2,76.9,358,1580.2,124.5,126,1609.4,166.6,132,1558.3,265.3,36,Irina Spirlea
200006,1591.0,80.6,345,1624.3,122.6,155,1536.6,146.3,114,1314.4,242.8,19,Karina Habsudova
214939,1590.9,63.6,249,1591.1,86.1,172,1573.8,118.5,54,1455.1,328.8,23,Anna Kalinskaya
200111,1588.0,88.1,135,1566.7,120.2,73,1565.9,219.9,28,1486.7,216.4,19,Lina Krasnoroutskaya
266531,1587.3,206.4,5,1592.3,209.9,5,1500.0,350.0,0,1500.0,350.0,0,Tiantsoa Sarah Rakotomanga Rajaonah
214263,1586.9,93.9,76,1596.9,100.7,60,1402.9,306.3,11,1495.7,433.8,5,Catherine Cartan Bellis
210622,1586.2,173.5,10,1606.6,236.8,4,1576.0,217.7,6,1500.0,350.0,0,Andrea Lazaro Garcia
200422,1584.2,79.3,100,1612.8,106.1,58,1617.0,162.3,26,1349.9,486.4,3,Raffaella Reggi Concato
201335,1583.9,87.4,57,1487.4,119.1,26,1683.8,164.4,22,1506.5,260.5,5,Myriam Casanova
201504,1583.5,84.2,559,1591.8,114.3,353,1447.9,163.9,156,1558.2,246.8,46,Julia Goerges
200404,1582.7,90.9,330,1540.8,135.9,141,1225.3,265.6,36,1903.2,305.3,64,Zina Garrison
202946,1582.6,155.5,11,1610.0,156.6,11,1500.0,350.0,0,1500.0,350.0,0,Christina Zachariadou
201572,1581.3,111.9,25,1556.4,151.9,13,1410.1,212.5,5,1671.4,230.1,7,Regina Kulikova
200417,1580.3,95.1,235,1494.4,138.0,130,1205.5,370.2,21,1749.3,157.1,50,Gigi Fernandez
200548,1579.9,75.6,214,1581.1,106.9,124,1455.7,190.6,19,1552.0,214.5,36,Patty Fendick
201515,1579.7,83.3,199,1605.1,107.5,137,1512.4,189.0,43,1555.3,340.2,15,Alisa Kleybanova
201418,1578.9,128.2,31,1581.3,134.9,29,1570.1,329.4,2,1500.0,350.0,0,Ting Li
201352,1578.0,108.1,218,1577.2,158.0,140,1403.4,209.0,39,1580.6,269.1,35,Akiko Morigami
200630,1577.7,80.7,150,1546.6,119.3,76,1673.3,202.1,31,1528.6,221.1,15,Laura Arraya
206252,1577.7,81.3,261,1591.8,107.4,162,1426.5,173.5,67,1719.4,221.4,32,Barbora Krejcikova
201206,1577.5,132.9,15,1624.2,165.8,11,1380.1,276.7,1,1171.7,321.4,1,Allison Bradshaw
214600,1577.4,259.0,3,1500.0,350.0,0,1577.4,259.0,3,1500.0,350.0,0,Georgia Andreea Craciun
200651,1577.0,82.6,265,1430.3,116.6,90,1717.7,132.4,167,1423.3,633.0,4,Sabine Hack
200027,1576.0,84.5,374,1525.6,111.3,148,1649.7,193.5,141,1579.1,239.4,48,Magui Serna
200667,1575.9,85.0,195,1470.9,176.6,56,1634.4,135.1,97,1724.3,183.6,35,Ines Gorrochategui
202987,1575.4,170.2,20,1620.2,172.7,20,1500.0,350.0,0,1500.0,350.0,0,Maiko Inoue
202283,1574.0,171.0,10,1561.3,198.5,8,1500.0,350.0,0,1500.0,350.0,0,Anouska Van Exel
200700,1573.9,69.9,675,1467.1,111.6,257,1637.3,150.3,263,1523.9,224.2,55,Silvia Farina Elia
200094,1573.9,98.5,428,1517.7,160.6,175,1567.7,147.7,147,1509.2,236.7,37,Barbara Rittner
232881,1573.0,198.5,6,1500.0,350.0,0,1586.2,203.9,6,1500.0,350.0,0,Cristina Diaz Adrover
201458,1572.8,75.7,831,1610.3,108.2,563,1546.3,154.2,178,1513.6,219.2,89,Victoria Azarenka
211533,1572.7,64.7,502,1519.4,92.7,317,1586.3,125.3,110,1559.1,322.3,75,Jelena Ostapenko
263858,1572.1,257.3,3,1572.1,257.3,3,1500.0,350.0,0,1500.0,350.0,0,Celia Anson Sanchez
201386,1571.9,84.5,414,1568.9,110.7,269,1529.8,199.8,92,1517.2,190.4,46,Jie Zheng
203389,1571.5,71.1,291,1494.3,106.7,189,1674.7,130.9,80,1517.5,198.0,22,Danielle Collins
221024,1570.2,67.5,117,1519.2,93.2,74,1606.0,133.9,39,1410.4,353.2,4,Hailey Baptiste
202328,1569.9,207.2,3,1500.0,350.0,0,1568.1,231.4,3,1500.0,350.0,0,Lana Popadic
200469,1569.4,91.3,223,1535.5,122.9,133,1542.4,195.7,53,1470.3,280.9,23,Nicole Bradtke
206368,1567.7,64.0,345,1560.9,85.8,216,1527.9,159.5,86,1552.2,188.4,43,Veronika Kudermetova
211148,1567.7,65.8,310,1573.4,85.3,188,1497.0,142.8,101,1493.0,282.3,21,Jasmine Paolini
215807,1567.1,228.8,4,1574.4,232.9,4,1500.0,350.0,0,1500.0,350.0,0,Manon Leonard
221362,1566.7,226.3,4,1582.5,227.8,4,1500.0,350.0,0,1500.0,350.0,0,Hiromi Abe
214521,1565.8,156.0,11,1500.0,350.0,0,1561.2,162.6,11,1500.0,350.0,0,Lea Boskovic
202427,1565.4,80.5,297,1590.3,110.8,178,1422.4,157.0,48,1671.2,258.4,71,Johanna Konta
202149,1564.0,109.2,26,1500.0,350.0,0,1355.5,347.6,1,1632.3,122.4,25,Eva Krejcova
222391,1563.6,104.0,26,1430.0,202.0,8,1575.4,140.2,18,1500.0,350.0,0,Lois Boisson
221054,1563.6,74.9,159,1572.6,91.3,107,1412.4,194.6,26,1666.3,257.7,26,Emma Raducanu
200107,1563.2,89.4,403,1482.3,109.2,151,1624.9,178.5,217,1477.2,303.2,22,Paola Suarez
200684,1562.7,86.8,233,1591.9,112.1,183,1470.6,189.3,28,1403.1,305.9,8,Shi Ting Wang
200764,1561.3,123.3,236,1585.7,141.7,133,1545.0,297.2,54,1503.2,555.6,22,Elena Bovina
202280,1560.4,157.1,15,1585.7,174.8,13,1461.9,260.6,2,1500.0,350.0,0,Olga Kalyuzhnaya
202080,1559.6,246.9,2,1550.7,250.2,2,1500.0,350.0,0,1500.0,350.0,0,Danielle Scott
203119,1559.3,134.4,28,1572.3,135.1,28,1500.0,350.0,0,1500.0,350.0,0,Melisa Arevalo
200109,1558.0,77.8,560,1575.9,117.7,302,1457.3,190.2,136,1536.6,230.1,67,Nathalie Dechy
200660,1557.1,100.0,250,1600.8,146.2,138,1406.3,231.5,28,1453.7,230.9,34,Kimberly Po Messerli
200048,1556.6,86.4,695,1507.7,116.8,359,1507.5,213.2,150,1616.5,212.6,81,Elena Likhovtseva
201424,1556.0,94.0,475,1549.1,112.2,327,1543.4,192.1,110,1435.4,326.3,31,Shahar Peer
200612,1556.0,107.7,197,1603.9,162.8,126,1443.3,197.0,32,1457.1,237.1,19,Natalia Medvedeva
200120,1555.7,82.6,385,1571.4,97.0,195,1432.4,209.2,109,1531.2,300.7,47,Jelena Dokic
200098,1555.1,94.1,367,1567.8,116.9,154,1574.1,211.2,168,1326.1,388.5,18,Henrieta Nagyova
200018,1554.6,136.4,18,1355.7,292.7,2,1561.5,174.5,13,1500.0,350.0,0,Julia Abe
201463,1554.6,194.5,5,1449.2,247.6,3,1548.0,247.0,2,1500.0,350.0,0,Anda Perianu
201085,1554.4,79.0,246,1562.2,111.1,152,1499.2,176.7,49,1490.4,243.4,30,Shinobu Asagoe
238184,1554.0,87.5,28,1592.7,106.2,22,1406.7,183.7,6,1500.0,350.0,0,Tereza Valentova
201201,1553.8,175.2,22,1595.2,218.5,17,1500.0,350.0,0,1599.5,229.4,5,Surina De Beer
201065,1553.6,235.1,2,1500.0,350.0,0,1543.2,236.9,2,1500.0,350.0,0,Virginie Buisson
200032,1552.8,80.3,486,1558.9,103.4,227,1565.0,163.0,174,1446.7,264.6,23,Barbara Schett
266376,1552.7,213.0,3,1552.6,217.3,3,1500.0,350.0,0,1500.0,350.0,0,Mia Pohankova
200655,1552.5,109.0,137,1509.4,233.3,76,1421.6,182.9,17,1632.4,182.1,36,Nicole Arendt
201497,1551.8,105.3,206,1530.8,149.2,94,1640.2,205.9,91,1379.2,273.5,11,Agnes Szavay
200041,1551.5,74.8,649,1589.5,97.7,443,1243.7,201.5,71,1590.9,226.5,57,Amy Frazier
200501,1551.5,77.9,261,1541.5,96.2,175,1301.3,260.9,22,1378.9,307.1,20,Marianne Werdel Witmeyer
204426,1551.3,77.8,341,1587.1,117.3,227,1464.3,143.4,78,1385.4,225.8,36,Anett Kontaveit
200026,1550.5,86.0,357,1578.6,133.4,181,1519.7,138.9,132,1529.1,279.3,24,Florencia Labat
201493,1549.9,76.6,751,1522.5,133.7,473,1572.5,131.8,152,1254.8,248.4,118,Angelique Kerber
201521,1549.6,101.4,594,1568.1,141.4,336,1503.0,190.0,200,1489.1,244.0,52,Carla Suarez Navarro
202081,1548.7,241.1,2,1500.0,350.0,0,1547.2,259.9,2,1500.0,350.0,0,Katalin Miskolczi
201954,1548.3,238.3,2,1551.3,250.1,2,1500.0,350.0,0,1500.0,350.0,0,Kirsten Dreyer
202460,1548.2,71.0,374,1566.0,112.7,224,1431.2,165.3,89,1534.7,195.1,61,Ons Jabeur
214082,1548.1,70.3,541,1526.3,115.8,345,1544.2,130.4,137,1476.7,276.9,59,Daria Kasatkina
202429,1547.7,77.0,397,1556.9,95.1,247,1496.1,213.4,77,1514.4,215.1,73,Camila Giorgi
204695,1547.5,180.7,9,1563.6,183.0,9,1500.0,350.0,0,1500.0,350.0,0,Cornelia Grunes
202486,1546.3,95.2,23,1529.2,126.6,15,1430.2,184.0,7,1340.8,274.1,1,Mallory Burdette
201660,1545.3,185.9,5,1500.0,350.0,0,1571.0,189.9,5,1500.0,350.0,0,Tereza Hladikova
206289,1545.2,68.4,471,1553.0,96.6,304,1496.4,140.0,116,1511.3,282.0,51,Maria Sakkari
220704,1544.5,71.6,175,1568.6,90.3,128,1307.9,192.9,33,1643.1,279.0,14,Clara Tauson
200669,1543.8,98.9,160,1539.6,128.2,93,1457.1,256.0,40,1141.0,346.3,7,Debbie Graham
202321,1543.8,150.5,13,1380.5,284.1,1,1500.0,350.0,0,1627.2,162.3,12,Napaporn Tongsalee
200472,1543.2,88.0,152,1488.2,125.7,75,1547.7,170.5,55,1344.3,324.3,9,Helen Kelesi
200595,1542.7,87.9,302,1531.9,123.3,163,1554.4,149.6,105,1477.0,337.4,13,Ann Grossman
202416,1542.7,230.9,3,1565.3,237.7,3,1500.0,350.0,0,1500.0,350.0,0,Nungnadda Wannasuk
200085,1542.4,74.6,779,1576.9,99.1,494,1315.9,193.9,126,1547.7,218.7,77,Ai Sugiyama
222919,1542.2,201.5,5,1500.0,350.0,0,1537.7,201.8,5,1500.0,350.0,0,Julia Avdeeva
200011,1542.0,85.3,429,1518.2,105.0,237,1551.3,204.2,145,1370.7,456.9,29,Katarina Srebotnik
200016,1541.8,101.9,543,1625.8,175.7,300,1476.4,157.5,142,1438.8,348.9,40,Sandrine Testud
200002,1541.7,76.0,300,1471.8,95.0,163,1529.7,179.2,90,1269.3,262.9,45,Mirjana Lucic
200428,1541.5,102.9,325,1471.2,134.2,141,1348.7,250.3,36,1609.7,224.3,79,Lori Mcneil
211651,1541.5,73.7,281,1570.5,96.0,163,1413.1,161.9,89,1582.2,280.1,29,Paula Badosa
223360,1540.6,105.6,21,1535.7,126.0,16,1531.3,218.6,5,1500.0,350.0,0,Nikola Bartunkova
202117,1540.3,207.1,4,1500.0,350.0,0,1531.0,216.0,4,1500.0,350.0,0,Maria Paola Zavagli
200089,1538.6,81.1,344,1473.5,136.3,146,1382.6,171.8,71,1653.7,167.6,86,Miriam Oremans
215370,1538.5,89.1,182,1365.4,147.0,112,1570.2,151.6,36,1410.8,229.4,34,Bianca Andreescu
200070,1538.2,91.3,215,1546.5,148.4,86,1399.6,173.0,51,1452.7,235.9,24,Anne Gaelle Sidot
201450,1537.1,101.3,397,1527.4,124.3,216,1449.1,204.8,113,1327.4,341.8,60,Tsvetana Pironkova
200059,1536.4,121.4,368,1478.6,189.9,137,1604.8,189.1,159,1518.5,340.4,35,Ruxandra Dragomir Ilie
220367,1536.2,64.1,267,1536.0,94.3,184,1497.6,121.4,58,1528.5,304.4,25,Leylah Fernandez
203010,1535.4,178.3,16,1579.4,253.0,11,1500.0,350.0,0,1461.1,213.7,5,Ryoko Takemura
220548,1534.6,65.7,140,1469.3,95.1,88,1626.7,127.6,45,1168.8,325.4,7,Peyton Stearns
201204,1534.2,121.6,173,1495.2,131.5,102,1608.3,396.8,50,1614.8,436.3,17,Iroda Tulyaganova
220520,1534.0,68.8,92,1554.6,92.2,68,1392.0,154.8,15,1607.2,277.5,9,Mccartney Kessler
215166,1533.9,262.4,3,1500.0,350.0,0,1537.1,261.0,3,1500.0,350.0,0,Aneta Kladivova
202663,1533.3,67.0,449,1529.1,86.6,304,1521.2,151.7,100,1291.6,298.2,45,Magda Linette
200117,1532.0,91.3,206,1532.4,119.2,96,1504.9,174.4,64,1459.4,238.7,18,Kveta Peschke
206420,1531.5,67.5,428,1553.3,90.7,271,1339.6,148.2,100,1651.1,290.6,57,Ekaterina Alexandrova
211713,1530.8,65.2,173,1536.4,94.9,107,1449.5,128.0,59,1145.2,358.0,7,Jaqueline Cristian
200008,1530.7,90.5,352,1585.0,107.7,238,1411.9,328.1,57,1468.2,292.4,54,Alicia Molik
201306,1530.2,91.6,111,1540.2,146.7,50,1551.7,167.0,40,1496.0,284.6,9,Marie Gaiane Mikaelian
201455,1529.7,106.1,522,1549.0,201.2,316,1428.9,161.4,143,1531.8,274.0,57,Elena Vesnina
222661,1529.5,74.4,55,1604.4,91.9,31,1411.5,225.9,7,1453.2,207.0,17,Sonay Kartal
200043,1529.5,100.1,415,1364.3,206.4,224,1511.2,126.1,130,1319.3,320.5,45,Virginie Razzano
201488,1529.0,168.7,20,1529.2,197.9,16,1435.3,258.4,3,1478.6,359.5,1,Jorgelina Cravero
203501,1528.9,76.6,152,1564.3,94.4,110,1393.9,171.0,34,987.2,342.6,8,Taylor Townsend
202428,1528.8,86.9,384,1499.9,141.1,204,1580.7,151.2,137,1365.9,271.7,39,Kiki Bertens
211701,1528.4,68.9,462,1531.7,95.6,287,1410.2,142.5,119,1498.7,266.1,56,Katerina Siniakova
200397,1528.3,102.1,25,1594.8,141.9,16,1427.1,205.3,5,1391.8,294.1,1,Tracy Austin
201407,1527.7,129.2,44,1519.7,143.6,33,1620.8,254.0,7,1324.7,296.2,3,Evgenia Linetskaya
215337,1527.1,76.4,99,1437.2,98.3,45,1647.5,177.8,49,1302.0,248.9,5,Olga Danilovic
203184,1526.0,136.3,28,1500.0,350.0,0,1500.0,350.0,0,1573.7,136.2,28,Beti Sekulovski
200715,1525.7,108.7,145,1518.2,159.6,57,1459.9,204.7,43,1641.2,215.3,35,Mariaan De Swardt
202249,1525.6,238.8,2,1507.6,243.9,2,1500.0,350.0,0,1500.0,350.0,0,Terri Oreilly
201363,1525.5,81.1,370,1479.8,98.5,201,1593.3,166.4,138,1448.1,469.9,28,Gisela Dulko
223253,1525.2,69.4,71,1564.7,100.3,45,1364.6,136.2,19,1538.5,309.9,7,Alexandra Eala
200377,1525.1,91.6,336,1374.2,130.8,144,1400.8,232.2,44,1574.8,226.1,55,Helena Sukova
202305,1524.1,174.7,12,1375.1,280.0,1,1500.0,350.0,0,1601.5,188.7,11,Manisha Malhotra
215613,1522.8,67.6,182,1434.8,97.1,104,1547.4,137.1,52,1699.1,255.0,26,Emma Navarro
214643,1522.8,68.5,285,1478.4,99.3,179,1447.9,145.7,63,1696.9,282.9,43,Liudmila Samsonova
201949,1522.8,193.0,4,1425.9,289.4,1,1588.2,218.8,3,1500.0,350.0,0,Eva Jimenez Sanz
202753,1522.7,86.1,49,1500.0,350.0,0,1575.2,170.7,11,1537.8,144.9,20,Esme De Villiers
201371,1522.7,101.6,315,1527.6,109.1,207,1427.9,281.3,71,1335.1,360.3,26,Vera Dushevina
204971,1522.0,268.0,2,1522.0,268.0,2,1500.0,350.0,0,1500.0,350.0,0,Alexandria Liles
203855,1521.4,125.7,22,1545.8,169.2,10,1500.0,350.0,0,1591.1,168.3,12,Kate Warne Holland
200481,1521.0,75.4,183,1516.5,126.1,104,1289.2,224.4,27,1592.6,174.1,38,Elna Reinach
202981,1520.6,95.9,35,1500.0,350.0,0,1783.8,127.0,25,1393.0,182.3,10,Melissa Beadman
201490,1520.5,87.6,304,1539.0,127.9,169,1522.0,166.5,110,1364.2,300.7,22,Timea Bacsinszky
202341,1520.4,196.7,4,1579.3,220.6,3,1349.9,283.8,1,1500.0,350.0,0,Melanie Gloria
215785,1520.4,67.8,192,1497.3,95.4,98,1500.0,130.6,77,1167.1,334.7,17,Camila Osorio
202757,1519.9,177.3,9,1531.6,183.7,9,1500.0,350.0,0,1500.0,350.0,0,Alyssa Cohen
213525,1519.6,88.6,200,1420.0,170.6,114,1507.7,111.5,76,992.3,310.7,10,Jil Teichmann
