player_id,general_rating,general_rd,general_n,hard_rating,hard_rd,hard_n,clay_rating,clay_rd,clay_n,grass_rating,grass_rd,grass_n,full_name
126845,1371.4,72.0,83,1405.0,102.4,53,1324.3,201.7,11,1391.6,193.9,19,Max Purcell
102836,1371.3,165.8,17,1472.0,246.7,7,1414.0,215.3,5,1247.0,379.9,5,Rogier Wassen
101250,1371.1,187.6,6,1498.9,256.2,2,1386.8,278.1,1,1500.0,350.0,0,Jose Daher
101588,1370.9,271.6,1,1394.8,282.6,1,1500.0,350.0,0,1500.0,350.0,0,Jason Netter
105084,1370.7,272.3,1,1300.7,282.4,1,1500.0,350.0,0,1500.0,350.0,0,James Lemke
102669,1370.7,140.5,16,1379.9,146.9,15,1500.0,350.0,0,1500.0,350.0,0,Noam Behr
102413,1370.5,216.7,4,1319.7,281.7,1,1460.0,260.4,3,1500.0,350.0,0,Andy Zingman
100489,1370.4,294.4,1,1365.4,294.3,1,1500.0,350.0,0,1500.0,350.0,0,Larry Stefanki
102524,1370.4,100.5,85,1311.2,163.8,50,1282.9,758.1,2,1495.6,156.7,29,Neville Godwin
106148,1370.2,87.0,294,1360.9,111.5,96,1390.7,140.5,180,1175.7,322.2,18,Roberto Carballes Baena
103403,1370.2,182.9,11,1371.6,188.0,11,1500.0,350.0,0,1500.0,350.0,0,Takahiro Terachi
101719,1370.1,117.6,87,1297.3,575.4,10,1441.4,123.2,70,1315.4,635.6,1,Frederic Fontang
202197,1369.8,258.2,1,1500.0,350.0,0,1280.8,283.5,1,1500.0,350.0,0,Carlos Gimeno Valero
101071,1369.8,134.1,50,1255.0,256.4,13,1373.3,187.8,14,1200.2,462.4,3,Tom Nijssen
101924,1369.8,140.3,255,1421.9,277.9,115,1198.8,281.9,96,1327.0,212.8,15,Stefano Pescosolido
102664,1369.7,276.4,1,1500.0,350.0,0,1367.6,277.3,1,1500.0,350.0,0,Petr Pala
144707,1369.7,123.7,134,1357.9,189.5,90,1330.9,199.3,31,1478.4,225.7,13,Mikael Ymer
104719,1369.6,83.7,449,1247.1,133.2,199,1383.2,197.8,212,1446.1,178.8,38,Marcel Granollers
106158,1369.6,269.8,1,1389.2,274.6,1,1500.0,350.0,0,1500.0,350.0,0,Suk Young Jeong
106214,1369.6,104.3,80,1362.9,148.2,42,1395.0,184.1,21,1444.0,210.3,17,Oscar Otte
104618,1369.5,269.5,1,1374.2,276.4,1,1500.0,350.0,0,1500.0,350.0,0,Devin Mullings
212788,1369.5,270.9,1,1342.9,273.2,1,1500.0,350.0,0,1500.0,350.0,0,Amir Omarkhanov
126107,1369.4,271.2,1,1392.0,279.2,1,1500.0,350.0,0,1500.0,350.0,0,Michael Geerts
100810,1369.4,96.3,38,1392.6,111.8,28,1500.0,350.0,0,1471.2,236.6,4,Paul Chamberlin
102948,1369.3,276.6,1,1361.3,303.4,1,1500.0,350.0,0,1500.0,350.0,0,Oliver Freelove
101849,1369.2,207.5,6,1474.2,250.6,3,1398.0,422.5,1,1500.0,350.0,0,Nicola Bruno
101119,1369.2,126.3,86,1294.6,270.3,16,1389.1,143.5,62,1222.1,434.9,1,Marian Vajda
103381,1369.1,273.6,1,1500.0,350.0,0,1374.0,286.4,1,1500.0,350.0,0,Andy Fahlke
104099,1369.0,251.9,2,1500.0,350.0,0,1383.3,268.5,2,1500.0,350.0,0,Israel Matos Gil
105120,1368.9,281.7,2,1500.0,350.0,0,1395.4,297.7,2,1500.0,350.0,0,Andres Molteni
102168,1368.7,248.4,2,1500.0,350.0,0,1349.8,251.9,2,1500.0,350.0,0,Hector Moretti
101931,1368.6,248.5,3,1378.7,253.7,3,1500.0,350.0,0,1500.0,350.0,0,Marcus Hilpert
103365,1368.5,270.9,1,1500.0,350.0,0,1396.0,277.0,1,1500.0,350.0,0,Javier Garcia Sintes
103594,1368.4,128.0,47,1333.6,221.0,13,1415.7,157.1,30,1299.4,373.1,1,Oliver Marach
102864,1368.4,282.0,2,1376.0,305.5,1,1500.0,350.0,0,1396.9,334.3,1,Frank Moser
102892,1368.4,270.3,1,1352.3,270.9,1,1500.0,350.0,0,1500.0,350.0,0,Susheel Narla
103047,1368.3,144.2,11,1217.6,229.4,4,1321.5,224.5,4,1500.0,350.0,0,Julien Varlet
105173,1368.3,71.3,685,1455.7,97.4,474,902.1,220.5,85,1452.2,303.8,126,Adrian Mannarino
106043,1368.1,96.5,463,1376.7,131.6,227,1350.6,149.9,210,1398.5,310.8,26,Diego Schwartzman
104295,1368.0,273.2,1,1371.7,277.3,1,1500.0,350.0,0,1500.0,350.0,0,Raphael Durek
144645,1368.0,186.2,4,1500.0,350.0,0,1425.0,241.0,3,1361.4,267.5,1,Zdenek Kolar
103753,1367.9,275.3,1,1500.0,350.0,0,1366.5,296.0,1,1500.0,350.0,0,Boris Bachert
101625,1367.5,261.2,1,1385.1,269.3,1,1500.0,350.0,0,1500.0,350.0,0,Steve Herdoiza
101761,1367.4,174.6,146,1331.8,215.6,70,1443.4,228.5,69,1410.9,988.6,4,Jaime Oncins
105782,1367.3,272.6,1,1500.0,350.0,0,1407.3,286.5,1,1500.0,350.0,0,Enrique Lopez Perez
101143,1367.0,202.4,7,1500.0,350.0,0,1454.3,309.3,3,1448.2,230.1,3,Branislav Stankovic
103878,1367.0,269.5,1,1372.5,271.1,1,1500.0,350.0,0,1500.0,350.0,0,Zach Dailey
105550,1366.9,80.2,267,1346.2,146.6,112,1344.6,125.9,128,1366.0,218.4,27,Guido Pella
101448,1366.8,202.4,5,1500.0,350.0,0,1388.5,208.9,5,1500.0,350.0,0,Tasos Bavelas
104890,1366.7,103.8,113,1347.6,181.0,40,1390.5,145.5,59,1240.0,303.4,14,Andreas Haider Maurer
202260,1366.7,178.2,5,1500.0,350.0,0,1488.9,222.8,2,1280.1,287.3,3,Henri Squire
103444,1366.6,143.9,120,1414.5,228.5,58,1266.6,194.0,55,1266.2,545.7,5,Jean Rene Lisnard
101746,1366.5,123.0,436,1347.4,174.6,123,1325.7,191.4,245,1341.9,683.1,9,Renzo Furlan
101732,1366.5,209.3,4,1500.0,350.0,0,1386.7,215.5,4,1500.0,350.0,0,Pietro Pennisi
101629,1366.3,273.0,1,1500.0,350.0,0,1392.8,278.3,1,1500.0,350.0,0,Matt Lucena
102979,1366.3,273.2,1,1500.0,350.0,0,1500.0,350.0,0,1312.2,303.7,1,Jeff Coetzee
105026,1366.2,296.9,1,1372.2,298.4,1,1500.0,350.0,0,1500.0,350.0,0,Takuto Niki
104485,1366.1,270.4,1,1500.0,350.0,0,1404.6,280.3,1,1500.0,350.0,0,Nick Van Der Meer
102285,1366.1,285.3,2,1296.8,287.7,1,1485.2,380.5,1,1500.0,350.0,0,Nasser Ghanim Al Khulaifi
102430,1366.0,257.1,1,1355.9,258.1,1,1500.0,350.0,0,1500.0,350.0,0,Adam Peterson
101994,1365.9,279.9,1,1500.0,350.0,0,1383.6,283.0,1,1500.0,350.0,0,Remus Farcas
103358,1365.8,272.3,1,1500.0,350.0,0,1380.6,278.3,1,1500.0,350.0,0,Nicolas Todero
101422,1365.8,130.6,28,1207.5,194.6,14,1568.5,347.9,7,1431.3,255.6,7,Mark Kaplan
102221,1365.6,274.0,1,1500.0,350.0,0,1404.9,281.9,1,1500.0,350.0,0,Diego Lozano
200572,1365.5,215.9,3,1500.0,350.0,0,1382.2,230.0,3,1500.0,350.0,0,Nick Hardt
122548,1365.1,237.0,3,1379.7,241.4,3,1500.0,350.0,0,1500.0,350.0,0,Edan Leshem
103282,1365.0,273.8,1,1500.0,350.0,0,1345.7,291.5,1,1500.0,350.0,0,Tiago Sousa
106031,1365.0,271.7,1,1364.2,280.3,1,1500.0,350.0,0,1500.0,350.0,0,Raymond Sarmiento
106378,1364.9,105.2,233,1414.1,121.1,153,1289.7,248.3,50,1335.9,537.3,30,Kyle Edmund
126535,1364.8,116.2,47,1273.2,235.8,11,1444.6,133.6,35,1132.7,415.2,1,Carlos Taberner
102400,1364.6,278.4,1,1500.0,350.0,0,1385.2,283.0,1,1500.0,350.0,0,Elia Grossi
103984,1364.5,272.8,1,1500.0,350.0,0,1500.0,350.0,0,1500.0,350.0,0,Julien Mathieu
207494,1364.4,114.3,20,1401.2,125.5,18,1146.9,257.4,2,1500.0,350.0,0,Dalibor Svrcina
210464,1364.3,168.0,7,1370.8,171.4,6,1446.9,347.2,1,1500.0,350.0,0,Darwin Blanch
108247,1364.0,270.6,1,1389.4,286.4,1,1500.0,350.0,0,1500.0,350.0,0,Shai Friedman
100962,1364.0,117.4,91,1324.3,142.9,54,1251.5,477.8,3,1162.6,410.7,5,Thomas Hogstedt
102756,1364.0,268.8,1,1500.0,350.0,0,1283.7,289.7,1,1500.0,350.0,0,Eduardo Rincon
104330,1364.0,97.4,150,1341.5,138.7,104,1322.6,200.1,11,1239.9,200.7,35,Rajeev Ram
